pressure,ws,output
0.05000001500000001,9.166666666666667e-05,False
0.10833334250000001,0.0001,False
0.016666685,-7.500000000000001e-05,False
0.083333345,-5.833333333333333e-05,False
0.2,1.666666666666666e-05,False
0.10000001000000001,-9.166666666666667e-05,False
0.150000005,4.166666666666667e-05,False
0.0916666775,9.166666666666667e-05,False
0.2,5.000000000000001e-05,False
0.13333334,-5e-05,False
0.16666667,-4.166666666666667e-05,False
0.1916666675,9.166666666666667e-05,False
0.1583333375,1.666666666666666e-05,False
0.0083333525,-1.666666666666666e-05,False
0.025000017500000003,-9.166666666666667e-05,False
0.05833334750000001,-4.166666666666667e-05,False
0.11666667500000001,0.0,False
0.0916666775,5.8333333333333346e-05,False
0.0750000125,2.4999999999999998e-05,False
0.083333345,-9.166666666666667e-05,False
0.016666685,5.8333333333333346e-05,False
0.083333345,2.4999999999999998e-05,False
0.1916666675,1.666666666666666e-05,False
0.16666667,3.3333333333333335e-05,False
0.10833334250000001,5.000000000000001e-05,False
0.0083333525,-6.666666666666667e-05,False
0.06666668,0.0001,False
0.083333345,-6.666666666666667e-05,False
0.1916666675,8.333333333333333e-05,False
0.2,-0.0001,False
0.1750000025,-9.166666666666667e-05,False
0.10000001000000001,5.8333333333333346e-05,False
0.183333335,0.0,False
0.0416666825,-7.500000000000001e-05,False
2e-08,-6.666666666666667e-05,False
0.0416666825,-0.0001,False
0.0916666775,-8.333333333333337e-06,False
0.10833334250000001,-0.0001,False
0.150000005,9.166666666666667e-05,False
0.2,7.5e-05,False
0.1916666675,0.0001,False
0.0916666775,0.0,False
0.05833334750000001,9.166666666666667e-05,False
0.06666668,-2.4999999999999998e-05,False
0.1583333375,-6.666666666666667e-05,False
0.016666685,-5.833333333333333e-05,False
0.033333350000000005,-4.166666666666667e-05,False
0.016666685,5.000000000000001e-05,False
0.10833334250000001,8.333333333333337e-06,False
0.1750000025,-5.833333333333333e-05,False
0.13333334,8.333333333333337e-06,False
0.0750000125,1.666666666666666e-05,False
0.183333335,-0.0001,False
0.13333334,-9.166666666666667e-05,False
0.05833334750000001,0.0001,False
0.083333345,0.0,False
0.0083333525,-7.500000000000001e-05,False
0.1750000025,-1.666666666666666e-05,False
0.06666668,3.3333333333333335e-05,False
0.2,5.8333333333333346e-05,False
0.05833334750000001,6.666666666666668e-05,False
0.033333350000000005,8.333333333333337e-06,False
0.10833334250000001,5.8333333333333346e-05,False
0.05833334750000001,8.333333333333337e-06,False
0.10000001000000001,3.3333333333333335e-05,False
0.1583333375,-7.500000000000001e-05,False
0.0916666775,-8.333333333333334e-05,False
0.033333350000000005,-7.500000000000001e-05,False
0.05000001500000001,-0.0001,False
0.13333334,4.166666666666667e-05,False
0.0916666775,5.000000000000001e-05,False
0.016666685,9.166666666666667e-05,False
0.033333350000000005,-8.333333333333337e-06,False
0.150000005,-9.166666666666667e-05,False
0.1416666725,-6.666666666666667e-05,False
0.183333335,3.3333333333333335e-05,False
0.1750000025,8.333333333333333e-05,False
0.0916666775,0.0001,False
0.0083333525,0.0,False
0.0416666825,-2.4999999999999998e-05,False
0.0083333525,-8.333333333333334e-05,False
2e-08,-2.4999999999999998e-05,False
0.1416666725,-5e-05,False
0.025000017500000003,-1.666666666666666e-05,False
0.1250000075,-6.666666666666667e-05,False
0.1250000075,-1.666666666666666e-05,False
0.1583333375,7.5e-05,False
0.0416666825,4.166666666666667e-05,False
0.1916666675,3.3333333333333335e-05,False
2e-08,4.166666666666667e-05,True
0.2,-6.666666666666667e-05,False
0.11666667500000001,-8.333333333333334e-05,False
0.0916666775,-5e-05,False
0.0750000125,-3.3333333333333335e-05,False
0.0083333525,6.666666666666668e-05,False
0.1250000075,-8.333333333333334e-05,False
0.10000001000000001,6.666666666666668e-05,False
0.1250000075,-0.0001,False
0.150000005,-7.500000000000001e-05,False
0.13333334,2.4999999999999998e-05,False
0.06666668,4.166666666666667e-05,False
0.033333350000000005,-1.666666666666666e-05,False
0.05000001500000001,-7.500000000000001e-05,False
0.033333350000000005,7.5e-05,False
2e-08,-0.0001,False
0.083333345,-3.3333333333333335e-05,False
0.0416666825,6.666666666666668e-05,False
0.025000017500000003,5.8333333333333346e-05,False
0.2,-7.500000000000001e-05,False
0.1583333375,-5e-05,False
0.05000001500000001,-8.333333333333337e-06,False
0.06666668,-8.333333333333337e-06,False
0.025000017500000003,-6.666666666666667e-05,False
