pmax,ws,output
0.3268673469387755,-0.0001,False
0.959204081632653,5.510204081632656e-05,True
0.7144285714285714,-2.653061224489796e-05,True
0.3268673469387755,-6.326530612244899e-05,True
0.347265306122449,3.0612244897959196e-05,True
0.918408163265306,1.020408163265307e-05,True
0.9388061224489795,2.6530612244897973e-05,True
0.653234693877551,4.285714285714286e-05,True
0.959204081632653,3.0612244897959196e-05,True
0.1840816326530612,0.0001,True
0.612438775510204,5.102040816326531e-05,True
0.6736326530612244,-4.693877551020408e-05,True
0.5104489795918367,6.122448979591847e-06,True
0.1840816326530612,8.367346938775511e-05,True
0.5920408163265305,8.775510204081634e-05,True
0.7960204081632652,-3.061224489795918e-05,True
1.0,-7.959183673469388e-05,True
0.3268673469387755,-6.122448979591834e-06,True
0.24527551020408161,2.6530612244897973e-05,True
0.8980102040816326,3.0612244897959196e-05,True
0.347265306122449,3.877551020408164e-05,True
0.7348265306122448,2.6530612244897973e-05,True
0.16368367346938775,9.591836734693878e-05,True
0.347265306122449,-6.122448979591834e-06,True
0.22487755102040816,3.877551020408164e-05,True
0.04129591836734694,-2.0408163265306112e-06,False
0.9388061224489795,-7.959183673469388e-05,True
0.8776122448979591,-2.2448979591836724e-05,True
0.2860714285714286,9.591836734693878e-05,True
0.306469387755102,-3.877551020408163e-05,True
0.8164183673469387,-5.510204081632653e-05,True
0.918408163265306,7.142857142857145e-05,True
0.7144285714285714,-3.4693877551020405e-05,True
0.918408163265306,-7.142857142857143e-05,True
0.2860714285714286,4.6938775510204086e-05,True
0.6736326530612244,-3.877551020408163e-05,True
0.6940306122448979,1.4285714285714292e-05,True
0.5308469387755101,9.591836734693878e-05,True
0.8776122448979591,6.122448979591847e-06,True
0.959204081632653,-6.326530612244899e-05,True
0.8572142857142856,-3.877551020408163e-05,True
0.7552244897959183,4.6938775510204086e-05,True
0.10248979591836735,-6.122448979591834e-06,True
0.8980102040816326,-3.4693877551020405e-05,True
0.7348265306122448,-4.2857142857142856e-05,True
0.08209183673469388,3.877551020408164e-05,True
0.5920408163265305,3.877551020408164e-05,True
0.347265306122449,7.959183673469389e-05,True
0.959204081632653,8.367346938775511e-05,True
0.4696530612244898,3.469387755102042e-05,True
0.959204081632653,-6.122448979591834e-06,True
0.4288571428571428,4.285714285714286e-05,True
0.7960204081632652,-8.36734693877551e-05,True
0.306469387755102,6.122448979591847e-06,True
0.6328367346938775,6.3265306122449e-05,True
0.5308469387755101,-4.2857142857142856e-05,True
0.7960204081632652,5.510204081632656e-05,True
0.04129591836734694,1.020408163265307e-05,False
0.6736326530612244,1.4285714285714292e-05,True
0.5512448979591836,-1.83673469387755e-05,True
1.0,6.734693877551023e-05,True
0.306469387755102,-8.36734693877551e-05,False
0.8368163265306122,3.469387755102042e-05,True
0.7552244897959183,5.918367346938778e-05,True
0.8572142857142856,3.469387755102042e-05,True
0.02089795918367347,-7.142857142857143e-05,False
0.12288775510204081,-6.734693877551021e-05,False
0.306469387755102,6.734693877551023e-05,True
0.3268673469387755,3.469387755102042e-05,True
0.8368163265306122,-4.2857142857142856e-05,True
0.5104489795918367,-9.183673469387756e-05,True
0.4288571428571428,7.959183673469389e-05,True
0.5308469387755101,8.367346938775511e-05,True
0.4084591836734694,8.775510204081634e-05,True
0.653234693877551,-6.122448979591834e-06,True
0.2860714285714286,-5.918367346938775e-05,True
0.2860714285714286,-5.102040816326531e-05,True
0.3268673469387755,-4.693877551020408e-05,True
0.612438775510204,-5.510204081632653e-05,True
0.02089795918367347,6.734693877551023e-05,False
0.4492551020408163,2.6530612244897973e-05,True
