Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
Total time = 346.168000
         233408533 function calls (232510377 primitive calls) in 371.927 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.011    0.000 legend_handler.py:77(_update_prop)
       70    0.000    0.000    0.011    0.000 legend_handler.py:83(_default_update_prop)
    31117    0.011    0.000    0.011    0.000 warnings.py:456(__init__)
    13817    0.011    0.000    0.011    0.000 {method 'flatten' of 'numpy.ndarray' objects}
49287/47733    0.011    0.000    0.011    0.000 transforms.py:2398(<lambda>)
        1    0.000    0.000    0.011    0.011 npyio.py:1(<module>)
        1    0.000    0.000    0.011    0.011 http1connection.py:1(<module>)
    56957    0.011    0.000    0.011    0.000 common.py:121(classes)
        1    0.000    0.000    0.011    0.011 image.py:1(<module>)
        1    0.000    0.000    0.011    0.011 random.py:1(<module>)
     7384    0.006    0.000    0.011    0.000 typing.py:1188(__setattr__)
     9785    0.007    0.000    0.011    0.000 indexing.py:1469(is_fancy_indexer)
    29057    0.011    0.000    0.011    0.000 {method 'item' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.011    0.011 dumper.py:1(<module>)
    28464    0.007    0.000    0.011    0.000 utils.py:548(__len__)
        1    0.000    0.000    0.011    0.011 cbook.py:1(<module>)
       18    0.000    0.000    0.011    0.001 ticker.py:425(__init__)
    15532    0.008    0.000    0.011    0.000 base.py:791(is_)
        1    0.000    0.000    0.011    0.011 mathtext.py:1(<module>)
  496/495    0.000    0.000    0.011    0.000 {method 'encode' of 'str' objects}
    37416    0.011    0.000    0.011    0.000 common.py:152(cast_scalar_indexer)
        1    0.000    0.000    0.011    0.011 cm.py:1(<module>)
       22    0.000    0.000    0.011    0.000 __init__.py:213(__getattr__)
        1    0.000    0.000    0.011    0.011 __init__.py:235(<lambda>)
        1    0.000    0.000    0.011    0.011 __init__.py:213(_get_version)
        1    0.000    0.000    0.011    0.011 _globals.py:1(<module>)
     1725    0.003    0.000    0.011    0.000 coordinates.py:336(_construct_direct)
       18    0.000    0.000    0.011    0.001 ticker.py:537(set_useMathText)
        1    0.000    0.000    0.011    0.011 __init__.py:71(search_function)
        2    0.000    0.000    0.011    0.005 __init__.py:40(__getattr__)
      332    0.001    0.000    0.011    0.000 transforms.py:1418(__sub__)
       94    0.001    0.000    0.011    0.000 __init__.py:1391(_preprocess_data)
    16395    0.008    0.000    0.011    0.000 alignment.py:464(assert_unindexed_dim_sizes_equal)
    53768    0.011    0.000    0.011    0.000 {method 'keys' of 'dict' objects}
      332    0.002    0.000    0.011    0.000 transforms.py:463(transformed)
     1726    0.006    0.000    0.011    0.000 multi.py:1574(_set_names)
      734    0.002    0.000    0.011    0.000 offsetbox.py:157(_get_aligned_offsets)
        1    0.000    0.000    0.011    0.011 config.py:839(_initialize)
      224    0.000    0.000    0.010    0.000 traceback.py:318(line)
     1496    0.010    0.000    0.010    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.010    0.010 tz.py:1(<module>)
        2    0.000    0.000    0.010    0.005 times.py:1(<module>)
    36246    0.008    0.000    0.010    0.000 indexing.py:1390(<genexpr>)
    78458    0.010    0.000    0.010    0.000 {method 'lstrip' of 'str' objects}
    56095    0.010    0.000    0.010    0.000 multi.py:1081(codes)
        5    0.000    0.000    0.010    0.002 _common.py:1(<module>)
      863    0.001    0.000    0.010    0.000 base.py:2804(_isnan)
       53    0.000    0.000    0.010    0.000 linecache.py:26(getline)
       78    0.000    0.000    0.010    0.000 offsetbox.py:716(__init__)
       53    0.000    0.000    0.010    0.000 linecache.py:36(getlines)
        3    0.000    0.000    0.010    0.003 linecache.py:80(updatecache)
    36246    0.008    0.000    0.010    0.000 indexing.py:1342(<genexpr>)
        8    0.000    0.000    0.010    0.001 core.py:5381(__init__)
        2    0.000    0.000    0.010    0.005 _signatures.py:661(create_signature_registry)
     8799    0.004    0.000    0.010    0.000 shape_base.py:608(_column_stack_dispatcher)
      190    0.007    0.000    0.010    0.000 {built-in method builtins.eval}
     3454    0.006    0.000    0.010    0.000 blocks.py:2716(new_block)
    21008    0.010    0.000    0.010    0.000 {method 'count' of 'str' objects}
     3452    0.003    0.000    0.010    0.000 algorithms.py:184(_reconstruct_data)
    10299    0.008    0.000    0.010    0.000 transforms.py:242(x0)
     3452    0.007    0.000    0.010    0.000 computation.py:80(__init__)
    25175    0.006    0.000    0.010    0.000 _parser.py:261(get)
      954    0.000    0.000    0.010    0.000 artist.py:1542(is_alias)
     1759    0.005    0.000    0.010    0.000 functools.py:35(update_wrapper)
     1857    0.007    0.000    0.010    0.000 inspect.py:2998(__init__)
     9789    0.005    0.000    0.010    0.000 base.py:5088(values)
   107232    0.010    0.000    0.010    0.000 multiarray.py:669(result_type)
     9615    0.010    0.000    0.010    0.000 cbook.py:181(__init__)
    15032    0.006    0.000    0.010    0.000 core.py:587(filled)
        1    0.000    0.000    0.010    0.010 pathlib.py:1228(resolve)
     4179    0.002    0.000    0.010    0.000 {method 'max' of 'numpy.ndarray' objects}
     8662    0.007    0.000    0.010    0.000 lines.py:33(_get_dash_pattern)
    36250    0.007    0.000    0.010    0.000 variable.py:641(<genexpr>)
        2    0.000    0.000    0.010    0.005 __init__.py:31(message_from_string)
       86    0.000    0.000    0.010    0.000 patches.py:579(draw)
      215    0.001    0.000    0.010    0.000 __init__.py:826(_normalized_name)
        1    0.000    0.000    0.010    0.010 __init__.py:588(matplotlib_fname)
    71349    0.010    0.000    0.010    0.000 indexing.py:331(tuple)
    14211    0.007    0.000    0.010    0.000 enum.py:202(__get__)
    19847    0.010    0.000    0.010    0.000 dataset.py:441(__iter__)
      533    0.001    0.000    0.010    0.000 pathlib.py:437(__str__)
    14671    0.005    0.000    0.010    0.000 utils.py:724(<genexpr>)
    13804    0.006    0.000    0.010    0.000 dataarray.py:921(attrs)
    36923    0.009    0.000    0.010    0.000 {method 'extend' of 'list' objects}
      863    0.006    0.000    0.010    0.000 multi.py:136(_codes_to_ints)
      585    0.000    0.000    0.010    0.000 _signatures.py:667(<genexpr>)
    11553    0.009    0.000    0.009    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.009    0.009 cast.py:1(<module>)
     1739    0.009    0.000    0.009    0.000 concat.py:52(concat_compat)
      734    0.002    0.000    0.009    0.000 offsetbox.py:76(_get_packed_offsets)
     8056    0.004    0.000    0.009    0.000 core.py:6677(is_masked)
      313    0.000    0.000    0.009    0.000 _signatures.py:624(expand_sig)
        2    0.000    0.000    0.009    0.005 nodes.py:1(<module>)
        1    0.000    0.000    0.009    0.009 units.py:1(<module>)
      432    0.000    0.000    0.009    0.000 scanner.py:668(fetch_plain)
     8625    0.004    0.000    0.009    0.000 coordinates.py:408(variables)
    25905    0.006    0.000    0.009    0.000 range.py:999(__len__)
      357    0.001    0.000    0.009    0.000 <frozen abc>:105(__new__)
    78656    0.009    0.000    0.009    0.000 {built-in method _warnings._filters_mutated}
    31466    0.009    0.000    0.009    0.000 {method 'insert' of 'list' objects}
    21580    0.009    0.000    0.009    0.000 managers.py:2004(internal_values)
    18112    0.005    0.000    0.009    0.000 transforms.py:198(<lambda>)
      166    0.001    0.000    0.009    0.000 numeric.py:2249(isclose)
     5181    0.003    0.000    0.009    0.000 base.py:86(_validate_set_axis)
    14672    0.007    0.000    0.009    0.000 cast.py:1763(np_can_hold_element)
      352    0.001    0.000    0.009    0.000 _compiler.py:511(_compile_info)
     3452    0.005    0.000    0.009    0.000 multi.py:4120(_coerce_indexer_frozen)
     5178    0.005    0.000    0.009    0.000 cast.py:973(coerce_indexer_dtype)
    26704    0.006    0.000    0.009    0.000 _parser.py:168(__getitem__)
        1    0.000    0.000    0.009    0.009 melt.py:1(<module>)
    53664    0.009    0.000    0.009    0.000 transforms.py:1036(get_points)
      166    0.003    0.000    0.009    0.000 ticker.py:781(_set_format)
     2581    0.008    0.000    0.009    0.000 font_manager.py:1173(score_stretch)
     3452    0.002    0.000    0.009    0.000 cast.py:762(infer_dtype_from)
     1730    0.006    0.000    0.009    0.000 cast.py:1580(construct_1d_object_array_from_listlike)
     2589    0.004    0.000    0.009    0.000 utils.py:120(get_valid_numpy_dtype)
     3454    0.003    0.000    0.009    0.000 _dtype.py:330(_name_includes_bit_suffix)
      166    0.000    0.000    0.009    0.000 offsetbox.py:54(get_offset)
     4252    0.004    0.000    0.009    0.000 artist.py:1555(aliased_name)
    42016    0.009    0.000    0.009    0.000 {method 'group' of 're.Match' objects}
    44881    0.009    0.000    0.009    0.000 base.py:974(dtype)
    21004    0.007    0.000    0.009    0.000 indexing.py:1487(__init__)
    14086    0.007    0.000    0.009    0.000 reader.py:99(forward)
        1    0.000    0.000    0.009    0.009 decoder.py:1(<module>)
        1    0.000    0.000    0.009    0.009 sslproto.py:1(<module>)
    60662    0.008    0.000    0.008    0.000 {built-in method numpy.geterrobj}
    19863    0.008    0.000    0.008    0.000 flags.py:51(__init__)
    12947    0.008    0.000    0.008    0.000 blocks.py:214(is_extension)
     3452    0.006    0.000    0.008    0.000 computation.py:193(_get_coords_list)
       54    0.000    0.000    0.008    0.000 axis.py:237(set_clip_path)
        1    0.000    0.000    0.008    0.008 cyaml.py:1(<module>)
      174    0.000    0.000    0.008    0.000 typing.py:740(Optional)
     1762    0.007    0.000    0.008    0.000 numeric.py:136(ones)
        3    0.000    0.000    0.008    0.003 _typing.py:1(<module>)
     2589    0.003    0.000    0.008    0.000 <frozen _collections_abc>:594(__ge__)
     1726    0.002    0.000    0.008    0.000 range.py:393(__contains__)
     6888    0.003    0.000    0.008    0.000 font_manager.py:1289(<genexpr>)
      332    0.001    0.000    0.008    0.000 axis.py:1564(_get_tick_label_size)
    11508    0.006    0.000    0.008    0.000 indexing.py:1707(_prepare_key)
    25026    0.008    0.000    0.008    0.000 alignment.py:250(<lambda>)
     5183    0.006    0.000    0.008    0.000 config.py:635(_get_root)
        1    0.000    0.000    0.008    0.008 progressbar.py:1(<module>)
        1    0.000    0.000    0.008    0.008 watercolumn_lib.py:46(check_initial_condition)
    12945    0.008    0.000    0.008    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.008    0.004 context.py:1(<module>)
     1181    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
    33124    0.008    0.000    0.008    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.008    0.004 polynomial.py:1(<module>)
     2073    0.001    0.000    0.008    0.000 fromnumeric.py:2836(min)
     1134    0.001    0.000    0.008    0.000 typing.py:1147(__init__)
        1    0.000    0.000    0.008    0.008 bz2.py:1(<module>)
        1    0.000    0.000    0.008    0.008 axis3d.py:1(<module>)
    29345    0.008    0.000    0.008    0.000 __init__.py:55(using_pyarrow_string_dtype)
      614    0.001    0.000    0.008    0.000 offsetbox.py:665(get_bbox)
        1    0.000    0.000    0.008    0.008 scimath.py:1(<module>)
        1    0.000    0.000    0.008    0.008 unix_events.py:1(<module>)
        1    0.000    0.000    0.008    0.008 netCDF4_.py:1(<module>)
      432    0.003    0.000    0.008    0.000 scanner.py:1270(scan_plain)
      501    0.001    0.000    0.008    0.000 pathlib.py:551(drive)
        5    0.008    0.002    0.008    0.002 {method 'flush' of '_io.BufferedRandom' objects}
        1    0.000    0.000    0.008    0.008 lexer.py:1(<module>)
     4179    0.001    0.000    0.008    0.000 _methods.py:39(_amax)
        1    0.000    0.000    0.008    0.008 _manylinux.py:1(<module>)
    47464    0.008    0.000    0.008    0.000 indexes.py:1758(<genexpr>)
    12080    0.005    0.000    0.008    0.000 dataarray.py:706(shape)
    91846    0.008    0.000    0.008    0.000 transforms.py:1809(get_affine)
        3    0.000    0.000    0.008    0.003 version.py:1(<module>)
     6572    0.007    0.000    0.008    0.000 {method '__reduce_ex__' of 'object' objects}
      559    0.001    0.000    0.008    0.000 axis.py:447(update_position)
    61488    0.008    0.000    0.008    0.000 multiarray.py:153(concatenate)
      529    0.002    0.000    0.008    0.000 parser.py:273(parse_node)
    26580    0.008    0.000    0.008    0.000 __init__.py:152(<genexpr>)
       39    0.001    0.000    0.008    0.000 typing.py:2780(__new__)
        1    0.000    0.000    0.008    0.008 quiver.py:1(<module>)
     1726    0.007    0.000    0.008    0.000 cast.py:1392(np_find_common_type)
    12954    0.008    0.000    0.008    0.000 blocks.py:1253(iget)
        4    0.000    0.000    0.008    0.002 <frozen importlib.util>:71(find_spec)
        1    0.000    0.000    0.007    0.007 datatree_ops.py:270(MappedDatasetMethodsMixin)
     3454    0.002    0.000    0.007    0.000 dataarray.py:740(ndim)
     1900    0.003    0.000    0.007    0.000 text.py:1279(_preprocess_math)
     2124    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        2    0.000    0.000    0.007    0.004 sysconfig.py:735(get_config_var)
      4/3    0.000    0.000    0.007    0.002 sysconfig.py:705(get_config_vars)
        1    0.000    0.000    0.007    0.007 sysconfig.py:639(_init_config_vars)
     2113    0.001    0.000    0.007    0.000 fromnumeric.py:2692(max)
       83    0.000    0.000    0.007    0.000 netCDF4_.py:411(_acquire)
      127    0.004    0.000    0.007    0.000 textwrap.py:238(_wrap_chunks)
    47736    0.007    0.000    0.007    0.000 __init__.py:78(<genexpr>)
        1    0.000    0.000    0.007    0.007 ssl.py:1(<module>)
        1    0.000    0.000    0.007    0.007 escape.py:1(<module>)
    25923    0.007    0.000    0.007    0.000 {method 'index' of 'tuple' objects}
      313    0.000    0.000    0.007    0.000 _signatures.py:617(signature_or_spec)
      617    0.004    0.000    0.007    0.000 enum.py:254(__set_name__)
      472    0.001    0.000    0.007    0.000 pathlib.py:407(_load_parts)
        9    0.000    0.000    0.007    0.001 _base.py:810(_init_axis)
       59    0.000    0.000    0.007    0.000 dataclasses.py:568(_init_fn)
     2453    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap>:372(release)
    14682    0.007    0.000    0.007    0.000 flags.py:87(allows_duplicate_labels)
     2453    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      482    0.000    0.000    0.007    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
      166    0.000    0.000    0.007    0.000 offsetbox.py:297(get_offset)
